description,item,first_word,second_word,item_shorthand_desc,sentence_word_match,sentence_word_source,sentence_word_score,sentence_word_match_Q,sentence_word_source_Q,sentence_word_score_Q,shorthand_word_match,shorthand_word_source,shorthand_word_score,shorthand_word_match_Q,shorthand_word_source_Q,shorthand_word_score_Q,max_score,best_source,best_match,portion_size
Leeks cooked with added fat: Fat specified as hard margarine (hard block margarine in wrapper),veg_leek_marg_hard,veg,leek,veg leek marg hard,Onions & Leeks,clarke,57.12912678718567,Block margarine,scheelbeek,71.76882028579712,Leeks,eustachio,56.80168867111206,Leeks,eustachio,73.18612933158875,73.18612933158875,shorthand_word_score_Q,Leeks,80
Leeks cooked with added fat: Fat specified as polyunsaturated margarine (e.g Flora) and also cholesterol lowering,veg_leek_marg_poly_chol,veg,leek,veg leek marg poly chol,Other vegetable fats and oils,scheelbeek,60.59303283691406,Low fat spread not polyunsaturated,scheelbeek,68.36356520652771,Cho-cho,eustachio,45.51854729652405,MARGARINE*,petersson,69.88279819488525,69.88279819488525,shorthand_word_score_Q,MARGARINE*,80
Leeks cooked with added fat: Fat specified as polyunsaturated margarine (e.g Flora) but not specified amount of fat,veg_leek_marg_poly_dunno,veg,leek,veg leek marg poly dunno,Other vegetable fats and oils total,eustachio,57.815754413604736,Low fat spread not polyunsaturated,scheelbeek,75.5438745,Leeks,eustachio,49.35434163,Leeks,eustachio,75.39034485816956,75.5438745,sentence_word_score_Q,Low fat spread not polyunsaturated,80
"Leeks cooked with added fat: Fat specified as polyunsaturated margarine (e.g Flora), normal amount of % fat",veg_leek_marg_poly_fat,veg,leek,veg leek marg poly fat,Onions & Leeks,clarke,57.19653367996216,Low fat spread not polyunsaturated,scheelbeek,68.30469369888306,Animal fats,scheelbeek,51.98638439178467,Leeks,eustachio,73.65089654922485,73.65089654922485,shorthand_word_score_Q,Leeks,80
"Leeks cooked with added fat: Fat specified as polyunsaturated margarine (e.g Flora), low fat",veg_leek_marg_poly_lowfat,veg,leek,veg leek marg poly lowfat,Onions & Leeks,clarke,58.49072337150574,Low fat spread not polyunsaturated,scheelbeek,68.83581280708313,Leeks,eustachio,44.75022554397583,MARGARINE*,petersson,75.81527233,75.81527233,shorthand_word_score_Q,MARGARINE*,80
"Leeks cooked with added fat: Fat specified as polyunsaturated margarine (e.g Flora), very low fat",veg_leek_marg_poly_vlowfat,veg,leek,veg leek marg poly vlowfat,Onions & Leeks,clarke,58.34307670593262,Low fat spread not polyunsaturated,scheelbeek,68.38834881782532,Leeks,eustachio,45.48715353012085,MARGARINE*,petersson,73.95648956298828,73.95648956298828,shorthand_word_score_Q,MARGARINE*,80
"Leeks cooked with added fat: Fat specified as soya/vegan/dairy free margarine e.g Pure, and also cholesterol lowering",veg_leek_marg_soya_chol,veg,leek,veg leek marg soya chol,Other vegetable fats and oils,scheelbeek,63.167303800582886,Low fat spread not polyunsaturated,scheelbeek,64.54305648803711,Cho-cho,eustachio,46.26319706439972,MARGARINE*,petersson,74.16593432426453,74.16593432426453,shorthand_word_score_Q,MARGARINE*,80
"Leeks cooked with added fat: Fat specified as soya/vegan/dairy free margarine e.g Pure, and not specified amount of fat",veg_leek_marg_soya_dunno,veg,leek,veg leek marg soya dunno,Other vegetable fats and oils total,eustachio,60.00443696975708,Other vegetable fats and oils total,eustachio,68.27771067619324,Soya milk,scheelbeek,48.36629629135132,Leeks,eustachio,76.76687836647034,76.76687836647034,shorthand_word_score_Q,Leeks,80
"Leeks cooked with added fat: Fat specified as soya/vegan/dairy free margarine (e.g Pure), normal amount % fat",veg_leek_marg_soya_fat,veg,leek,veg leek marg soya fat,Other vegetable fats and oils total,eustachio,58.25759172439575,Other vegetable fats and oils total,eustachio,65.21131396,Other vegetable fats and oils,scheelbeek,54.73562479019165,Other vegetable fats and oils,scheelbeek,74.33031797409058,74.33031797409058,shorthand_word_score_Q,Other vegetable fats and oils,80
"Leeks cooked with added fat: Fat specified as soya/vegan/dairy free margarine (e.g Pure), low fat",veg_leek_marg_soya_lowfat,veg,leek,veg leek marg soya lowfat,Other vegetable fats and oils,scheelbeek,59.98338460922241,Other vegetable fats and oils total,eustachio,64.26488161087036,Soya milk,scheelbeek,51.34896636009216,Leeks,eustachio,75.57568550109863,75.57568550109863,shorthand_word_score_Q,Leeks,80
"Leeks cooked with added fat: Fat specified as soya/vegan/dairy free margarine (e.g Pure), very low fat",veg_leek_marg_soya_vlowfat,veg,leek,veg leek marg soya vlowfat,Other vegetable fats and oils,scheelbeek,59.510427713394165,Other vegetable fats and oils total,eustachio,63.86919617652893,Leeks,eustachio,44.810596108436584,Leeks,eustachio,75.59692264,75.59692264,shorthand_word_score_Q,Leeks,80
Leeks cooked with added fat: Fat specified as olive oil,veg_leek_oil_olive,veg,leek,veg leek oil olive,Onions & Leeks,clarke,63.13743591308594,Low fat spread not polyunsaturated,scheelbeek,66.34703278541565,OLIVE OIL,petersson,72.66992926597595,OLIVE OIL,petersson,82.91255235671997,82.91255235671997,shorthand_word_score_Q,OLIVE OIL,80
"Leeks cooked with added fat: Fat specified as other oil e.g corn, groundnut, rice bran oil",veg_leek_oil_other,veg,leek,veg leek oil other,Other vegetable fats and oils,scheelbeek,68.09985637664795,Other vegetable fats and oils total,eustachio,72.28348851203918,Onions & Leeks,clarke,59.65049862861633,OLIVE OIL,petersson,78.16079855,78.16079855,shorthand_word_score_Q,OLIVE OIL,80
Leeks cooked with added fat: Fat specified as rapeseed oil,veg_leek_oil_rapeseed,veg,leek,veg leek oil rapeseed,Onions & Leeks,clarke,60.59167981147766,Other vegetable fats and oils total,eustachio,69.65425014,RAPESEED OIL,petersson,79.10913825035095,Rapeseed Oil,clarke,81.67256712913513,81.67256712913513,shorthand_word_score_Q,Rapeseed Oil,80
Leeks cooked with added fat: Fat specified as sunflower oil,veg_leek_oil_sunflower,veg,leek,veg leek oil sunflower,Other vegetable fats and oils,scheelbeek,62.04653978347778,Other vegetable fats and oils total,eustachio,69.40647364,SUNFLOWER OIL,petersson,72.76908755302429,SUNFLOWER OIL,petersson,78.67445349693298,78.67445349693298,shorthand_word_score_Q,SUNFLOWER OIL,80
Leeks cooked with added fat: Fat specified as vegetable oil,veg_leek_oil_veg,veg,leek,veg leek oil veg,Onions & Leeks,clarke,65.94975590705872,Other vegetable fats and oils total,eustachio,68.72477531433105,Leeks,eustachio,59.21045541763306,OLIVE OIL,petersson,75.37264823913574,75.37264823913574,shorthand_word_score_Q,OLIVE OIL,80
Leeks cooked with added fat: Fat specified as dairy spread which is also cholesterol lowering e.g Benecol Buttery,veg_leek_spread_dairy_chol,veg,leek,veg leek spread dairy chol,Other vegetable fats and oils,scheelbeek,59.715551137924194,Low fat spread not polyunsaturated,scheelbeek,64.05999064445496,Other vegetables including homemade dishes  - not part of veg,eustachio,54.879868030548096,Less than 1% dairy low fat spread,scheelbeek,74.11078214645386,74.11078214645386,shorthand_word_score_Q,Less than 1% dairy low fat spread,80
Leeks cooked with added fat: Fat specified as dairy spread but not specified amount of % fat,veg_leek_spread_dairy_dunno,veg,leek,veg leek spread dairy dunno,Less than 1% dairy reduced fat spread total,eustachio,57.64480233192444,Low fat spread not polyunsaturated,scheelbeek,72.78047800064087,Other vegetables including homemade dishes  - not part of veg,eustachio,53.64887714385986,Leeks,eustachio,75.11070966720581,75.11070966720581,shorthand_word_score_Q,Leeks,80
Leeks cooked with added fat: Fat specified as dairy spread with normal amount of % fat,veg_leek_spread_dairy_fat,veg,leek,veg leek spread dairy fat,Less than 1% dairy low fat spread total,eustachio,55.26563525,Low fat spread not polyunsaturated,scheelbeek,70.92998623847961,Less than 1% dairy reduced fat spread,scheelbeek,58.545732498168945,Less than 1% dairy low fat spread,scheelbeek,77.53318548202515,77.53318548202515,shorthand_word_score_Q,Less than 1% dairy low fat spread,80
"Leeks cooked with added fat: Fat specified as dairy spread, low fat",veg_leek_spread_dairy_lowfat,veg,leek,veg leek spread dairy lowfat,Onions & Leeks,clarke,58.391547203063965,Low fat spread not polyunsaturated,scheelbeek,69.11730766296387,Less than 1% dairy low fat spread,scheelbeek,58.282601833343506,Less than 1% dairy low fat spread,scheelbeek,78.85820865631104,78.85820865631104,shorthand_word_score_Q,Less than 1% dairy low fat spread,80
"Leeks cooked with added fat: Fat specified as dairy spread, very low fat",veg_leek_spread_dairy_vlowfat,veg,leek,veg leek spread dairy vlowfat,Onions & Leeks,clarke,58.675312995910645,Low fat spread not polyunsaturated,scheelbeek,69.97394561767578,Other vegetables including homemade dishes  - not part of veg,eustachio,50.27782917022705,Less than 1% dairy low fat spread,scheelbeek,78.30086946487427,78.30086946487427,shorthand_word_score_Q,Less than 1% dairy low fat spread,80
"Leeks cooked with added fat: Fat specified as not known type of spread but ticked cholesterol lowering e.g Benecol, Flora pro active",veg_leek_spread_dunno_chol,veg,leek,veg leek spread dunno chol,Onions & Leeks,clarke,56.853944063186646,Low fat spread not polyunsaturated,scheelbeek,70.26094794273376,Leeks,eustachio,54.25974130630493,Leeks,eustachio,71.83951735496521,71.83951735496521,shorthand_word_score_Q,Leeks,80
Leeks cooked with added fat: Fat specified as not known type of spread or amount of % fat,veg_leek_spread_dunno_dunno,veg,leek,veg leek spread dunno dunno,Onions & Leeks,clarke,57.03665614128113,Low fat spread not polyunsaturated,scheelbeek,69.35420632362366,Leeks,eustachio,53.05777192115784,Leeks,eustachio,77.56000161,77.56000161,shorthand_word_score_Q,Leeks,80
Leeks cooked with added fat: Fat specified as not known type of spread but ticked normal amount % fat,veg_leek_spread_dunno_fat,veg,leek,veg leek spread dunno fat,Onions & Leeks,clarke,55.38846254348755,Low fat spread not polyunsaturated,scheelbeek,71.87389731407166,Leeks,eustachio,52.08182931,Reduced fat spread (not polyunsaturated),scheelbeek,71.45928144454956,71.87389731407166,sentence_word_score_Q,Low fat spread not polyunsaturated,80
Leeks cooked with added fat: Fat specified as not known type of spread but ticked low fat,veg_leek_spread_dunno_lowfat,veg,leek,veg leek spread dunno lowfat,Onions & Leeks,clarke,57.938557863235474,Low fat spread not polyunsaturated,scheelbeek,74.27990436553955,Leeks,eustachio,52.07980275154114,Less than 1% dairy low fat spread,scheelbeek,75.61113238334656,75.61113238334656,shorthand_word_score_Q,Less than 1% dairy low fat spread,80
Leeks cooked with added fat: Fat specified as not known type of spread but ticked very low fat,veg_leek_spread_dunno_vlowfat,veg,leek,veg leek spread dunno vlowfat,Onions & Leeks,clarke,57.78547525405884,Low fat spread not polyunsaturated,scheelbeek,74.02609586715698,Leeks,eustachio,50.86821913719177,Reduced fat spread (not polyunsaturated),scheelbeek,72.45266437530518,74.02609586715698,sentence_word_score_Q,Low fat spread not polyunsaturated,80
Leeks cooked with added fat: Fat specified as cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,veg_leek_spread_olive_chol,veg,leek,veg leek spread olive chol,Other vegetable fats and oils,scheelbeek,62.107253074646,Low fat spread not polyunsaturated,scheelbeek,72.44898676872253,Other vegetables including homemade dishes  - not part of veg,eustachio,55.32028675079346,OLIVES,petersson,76.45368576049805,76.45368576049805,shorthand_word_score_Q,OLIVES,80
Leeks cooked with added fat: Fat specified as olive spread but not specified amount of fat,veg_leek_spread_olive_dunno,veg,leek,veg leek spread olive dunno,Other vegetable fats and oils total,eustachio,56.53718709945679,Low fat spread not polyunsaturated,scheelbeek,73.23800921440125,Onions & Leeks,clarke,55.82705736160278,Leeks,eustachio,77.48970985412598,77.48970985412598,shorthand_word_score_Q,Leeks,80
Leeks cooked with added fat: Fat specified as olive spread with normal amount of % fat,veg_leek_spread_olive_fat,veg,leek,veg leek spread olive fat,Onions & Leeks,clarke,59.53054428100586,Low fat spread not polyunsaturated total,eustachio,71.03114128112793,Other vegetable fats and oils,scheelbeek,55.78400492668152,OLIVE OIL,petersson,75.00768899917603,75.00768899917603,shorthand_word_score_Q,OLIVE OIL,80
"Leeks cooked with added fat: Fat specified as olive spread, low fat",veg_leek_spread_olive_lowfat,veg,leek,veg leek spread olive lowfat,Onions & Leeks,clarke,63.20287585258484,Low fat spread not polyunsaturated,scheelbeek,70.00511288642883,Onions & Leeks,clarke,54.88319993019104,Polyunsaturated low fat spread,scheelbeek,73.49477410316467,73.49477410316467,shorthand_word_score_Q,Polyunsaturated low fat spread,80
"Leeks cooked with added fat: Fat specified as olive spread, very low fat",veg_leek_spread_olive_vlowfat,veg,leek,veg leek spread olive vlowfat,Onions & Leeks,clarke,63.52325081825256,Low fat spread not polyunsaturated,scheelbeek,70.92564105987549,Onions & Leeks,clarke,54.54488993,Polyunsaturated low fat spread,scheelbeek,74.63925481,74.63925481,shorthand_word_score_Q,Polyunsaturated low fat spread,80
Lettuce,veg_lettuce,veg,lettuce,veg lettuce,LETTUCE,petersson,100.00001192092896,Lettuce,eustachio,99.99998807907104,LETTUCE,petersson,84.03443098068237,LETTUCE,petersson,92.62290596961977,100.00001192092896,sentence_word_score,LETTUCE,35
Mixed vegetables,veg_mixed,veg,mixed,veg mixed,Mixed vegetables,eustachio,100.00004768371582,Mixed vegetables,eustachio,99.9999225139618,FISH MIXED,petersson,52.37669348716736,Mixed vegetables,eustachio,89.10889625549316,100.00004768371582,sentence_word_score,Mixed vegetables,90
Mixed veg cooked or stir fried with added fat: Fat specified as butter but not specified amount of % fat,veg_mixtures_butter_dunno,veg,mixtures,veg mixtures butter dunno,Other vegetable fats and oils total,eustachio,52.26851702,Other vegetable fats and oils total,eustachio,75.63350796699524,Butter total,eustachio,62.20264434814453,Butter total,eustachio,77.74291634559631,77.74291634559631,shorthand_word_score_Q,Butter total,90
"Mixed veg cooked or stir fried with added fat: Fat specified as butter, normal amount of % fat",veg_mixtures_butter_fat,veg,mixtures,veg mixtures butter fat,Other vegetable fats and oils total,eustachio,54.11046743392944,Other vegetable fats and oils total,eustachio,75.16987919807434,Butter total,eustachio,58.85552167892456,Other vegetable fats and oils total,eustachio,81.37753606,81.37753606,shorthand_word_score_Q,Other vegetable fats and oils total,90
"Mixed veg cooked or stir fried with added fat: Fat specified as butter, low fat",veg_mixtures_butter_lowfat,veg,mixtures,veg mixtures butter lowfat,Other vegetables including homemade dishes  - not part of veg,eustachio,54.94236350059509,Other vegetable fats and oils total,eustachio,71.85932993888855,Butter total,eustachio,55.118370056152344,Polyunsaturated low fat spread,scheelbeek,72.71360158920288,72.71360158920288,shorthand_word_score_Q,Polyunsaturated low fat spread,90
Mixed veg cooked or stir fried with added fat: Fat specified as spreadable butter with normal amount of % fat,veg_mixtures_butter_spread_fat,veg,mixtures,veg mixtures butter spread fat,Polyunsaturated low fat spread,scheelbeek,54.01407480239868,Reduced fat spread (not polyunsaturated),scheelbeek,73.83140325546265,Polyunsaturated low fat spread total,eustachio,58.06344151496887,Reduced fat spread (not polyunsaturated),scheelbeek,79.63253259658813,79.63253259658813,shorthand_word_score_Q,Reduced fat spread (not polyunsaturated),90
"Mixed veg cooked or stir fried with added fat: Fat specified as spreadable butter, low fat",veg_mixtures_butter_spread_lowfat,veg,mixtures,veg mixtures butter spread lowfat,Other vegetables including homemade dishes  - not part of veg,eustachio,55.29726744,Reduced fat spread (not polyunsaturated) total,eustachio,71.77156209945679,Low fat spread not polyunsaturated total,eustachio,55.46811819076538,Polyunsaturated low fat spread,scheelbeek,80.28708696365356,80.28708696365356,shorthand_word_score_Q,Polyunsaturated low fat spread,90
Mixed veg cooked or stir fried with added fat: Fat specified as not known type of fat or spread,veg_mixtures_fat_dunno,veg,mixtures,veg mixtures fat dunno,Polyunsaturated low fat spread,scheelbeek,55.579936504364014,Other vegetable fats and oils total,eustachio,77.09754109,Other vegetables including homemade dishes  - not part of veg,eustachio,55.549025535583496,Other vegetable fats and oils total,eustachio,79.90327477455139,79.90327477455139,shorthand_word_score_Q,Other vegetable fats and oils total,90
